cluster_id	intercluster_edges
999	14
1879	37
2245	22
4599	2
4246	7
2282	12
3686	11
4235	9
6987	6
3453	26
5227	4
5318	3
6260	6
5171	5
5705	7
4093	11
4604	5
5196	1
2972	5
6108	6
6011	7
1313	76
5352	8
3448	8
1466	44
3482	18
5463	11
5887	19
5006	5
682	118
4249	9
5892	4
2532	22
3322	12
6365	6
4861	1
6127	4
2515	33
3455	6
4752	12
6910	9
4886	4
1745	18
5426	12
3627	10
6083	2
3751	4
2562	25
4330	9
1139	36
4254	3
4248	5
2897	14
3488	9
4384	18
5274	5
7013	5
2569	17
6131	1
4892	2
6270	1
713	29
6272	1
6273	1
1119	3
6274	2
4101	7
4589	8
3306	32
3457	7
5388	16
3320	5
986	19
6279	2
6250	3
1690	52
2266	14
4323	7
2739	6
5931	1
5397	4
4946	6
5874	3
5620	1
2740	6
6282	1
4258	8
4304	7
3536	2
6283	1
1900	61
6165	2
4259	14
6932	3
6284	1
3746	44
4133	20
3674	20
3743	29
5422	5
2278	8
2679	3
2742	35
3461	6
2342	15
4827	2
4285	14
5966	4
4260	6
6286	3
3462	17
4192	47
4053	22
5125	7
4646	4
3284	7
2563	32
3560	33
2743	9
3463	16
2355	14
4328	3
2771	9
3981	7
5714	4
5276	5
819	11
2863	29
6291	1
4943	4
6292	1
6387	3
6293	2
3465	9
4535	22
3696	10
6294	3
5008	7
6295	3
6054	1
5248	2
6298	1
7016	6
1282	26
5732	13
3197	34
1290	8
2533	14
2524	4
4262	11
4698	6
2819	13
1445	26
4425	9
6301	4
5757	4
4022	23
3381	33
1257	28
3774	16
3523	10
2046	64
4520	9
5786	26
4858	1
2894	13
6053	3
4938	10
4264	6
3467	20
3742	4
5713	6
1949	47
6303	3
4266	17
5615	11
4569	3
3841	4
5027	3
4692	8
4267	4
5591	5
6305	1
6626	2
5014	7
7041	5
3492	23
4539	11
3095	19
4269	4
5625	10
4611	4
1683	16
4888	9
6309	2
6345	9
4637	1
6310	13
5738	6
5088	6
6189	1
5747	3
6311	1
3454	3
4271	1
4139	6
6313	2
6039	1
6315	1
6316	1
2267	21
6236	2
2745	15
3668	6
1849	11
6956	4
3850	8
2447	49
5603	2
5923	1
2746	3
5932	2
4272	3
4759	3
4273	6
5666	5
6931	2
4274	2
6318	1
3020	7
6319	3
4932	6
1252	13
4275	3
837	37
2912	23
6323	7
6325	2
1517	33
1731	68
5581	8
6052	3
3660	19
1117	63
4869	3
5725	6
3189	18
3478	1
6522	3
4276	2
2183	9
3927	16
4175	9
5507	8
3479	1
5997	1
2895	31
6933	5
6332	3
2260	10
4278	11
2326	27
5631	1
6334	8
4907	4
3877	15
6917	16
4379	13
2773	10
5945	2
4090	8
2758	17
5693	4
6144	15
4678	2
4717	3
6336	2
1812	8
5170	2
5396	11
2747	6
4677	12
6338	5
1605	3
4141	11
6339	1
6271	3
1264	74
3411	8
2958	18
4281	8
6342	1
5483	6
4067	6
4840	4
5031	1
3740	8
5069	12
452	21
5460	1
3285	6
4284	7
2039	18
2980	48
4286	19
5793	1
2484	31
5223	4
5703	4
5049	3
3483	7
3484	6
4287	7
6660	2
6348	2
3485	7
2869	16
3486	6
6186	1
4289	8
3909	6
5651	1
2779	5
4631	6
5535	1
6281	4
2666	27
4681	1
6350	2
5831	4
6351	1
5025	9
3738	4
3518	7
6352	1
6044	7
2838	16
3489	14
5258	1
4699	5
3842	24
6353	1
2750	19
4263	6
6355	1
2942	11
3848	44
2406	21
5596	4
6356	3
5335	6
4603	3
5127	9
5628	7
3490	4
2873	11
7059	1
1153	11
5279	3
4668	2
4292	13
5845	3
6561	1
5315	4
4293	1
5937	1
6358	1
6359	2
4885	5
6360	2
6949	6
3700	22
6361	1
6362	1
5577	15
5609	8
1015	49
6185	2
2545	52
4674	15
5916	20
6363	6
4550	37
6364	2
3688	18
6408	4
6366	1
3524	19
2752	8
3620	9
6948	4
3494	3
6088	6
1765	20
6369	3
1975	92
5456	10
3689	12
6066	7
6264	1
4824	7
4898	8
4297	4
2557	13
6370	3
2941	13
5239	2
4298	7
6371	8
2401	22
5854	7
6516	5
2961	17
2753	6
6150	4
5306	9
3496	2
4299	25
6343	6
2754	20
6375	1
4544	10
5895	17
4742	3
6102	5
3926	9
4302	5
4303	2
5960	3
6378	1
6379	2
2402	4
5287	3
3498	1
3652	35
2970	37
6380	4
6911	7
6335	8
4796	2
3782	3
6970	4
5101	4
4541	21
5686	7
4296	13
5856	4
6545	2
3499	20
4305	10
4268	12
4306	1
6937	13
4412	10
5016	2
6980	3
1668	35
6386	2
6324	2
3855	22
3501	12
1861	32
4916	3
4884	4
5361	20
3102	34
4606	14
6389	1
5251	1
3606	2
5762	2
2403	3
3862	17
4308	3
4309	2
4226	5
826	33
3799	39
5262	12
6392	1
4329	4
6393	1
5792	2
7022	3
4999	1
1572	6
6331	1
4310	2
6394	2
6017	4
4311	16
2755	2
6171	1
5404	5
6732	6
4251	14
5473	8
4846	3
6912	4
5888	9
6091	4
6397	3
4312	15
3522	11
3555	4
4113	11
6398	2
2126	7
4524	1
3506	3
4316	2
2510	38
1973	22
6399	3
6400	8
5566	5
1447	82
5692	4
5129	4
3507	4
4317	6
6403	1
6302	1
6175	1
4602	1
4799	5
3777	2
6404	5
2127	10
5114	6
5454	2
4213	2
2040	39
5758	7
5506	21
3551	23
6211	4
2757	7
2128	7
3510	16
5841	5
5928	2
5280	13
3604	2
5567	1
5587	2
5904	1
6689	3
5680	5
6385	5
3051	18
3856	6
2269	6
6405	1
5070	5
6406	3
6730	1
2939	40
6407	2
4277	8
3244	57
1213	29
2404	20
5942	1
4821	6
6228	1
6409	1
3748	26
3549	2
5627	5
4322	2
4424	3
3512	18
5411	1
3583	11
3066	22
3217	17
6410	11
5943	4
4691	2
5206	1
5988	2
5230	2
1854	3
4921	4
1187	47
3515	11
6565	4
4629	2
6413	1
6414	1
4761	2
6415	3
4973	10
4939	4
3571	11
3749	12
6971	1
5474	9
6417	3
5240	3
6411	8
6418	2
5876	1
4670	5
3870	31
4580	11
3725	4
4131	5
4325	4
6420	5
5427	12
6421	1
3949	7
1856	6
5850	3
3517	11
6673	6
1857	22
6422	2
6423	2
4462	7
1719	17
2761	5
4490	2
4153	5
6046	1
3042	6
6424	1
2274	22
5402	1
4265	11
886	42
6425	1
6426	3
4362	7
4000	14
6427	1
4327	1
4958	14
4085	10
4435	29
4043	3
4767	2
5877	3
4503	4
5722	7
6431	1
6432	1
6111	5
1939	19
6235	1
6433	5
4256	8
4071	25
6434	4
6435	1
5102	6
5579	5
6437	5
6200	8
5971	6
7004	9
6559	2
5282	3
3626	11
6317	3
4965	5
5737	3
1510	23
5889	2
3171	8
4838	7
2763	1
5316	9
4332	5
6439	1
4333	2
6440	1
1831	57
2045	17
4334	1
2843	11
1862	31
3247	11
4961	2
6442	1
6913	1
6443	2
5146	8
3871	12
4335	6
6445	1
4218	16
6447	2
5339	2
6300	1
5994	1
3602	10
6999	3
6287	1
6204	3
5974	8
6629	4
1859	16
6048	3
6330	2
3745	40
2472	50
3894	26
6450	1
5259	6
2766	26
6451	2
5853	4
5772	4
4655	4
3569	18
4794	8
1480	6
4039	14
1961	46
6954	5
6453	4
5780	14
4047	2
6454	2
6455	1
3525	8
4336	10
3911	8
6456	2
4337	10
6457	6
6458	3
3788	16
6060	5
1532	106
5872	1
6277	7
5324	3
6430	2
6676	3
4893	2
3529	9
5859	1
6212	1
6114	1
5526	3
5968	9
4119	13
6843	2
4339	3
4340	5
6162	2
4341	2
1246	9
3526	1
4185	10
3979	12
6962	3
3527	4
5046	2
6460	1
3528	1
5542	4
4784	3
6142	2
5410	4
5744	2
4782	3
4342	3
3563	4
2299	36
4343	1
5720	3
4038	1
3424	28
4344	19
5893	8
2767	10
2279	16
4818	9
3747	10
5768	2
4482	3
4952	8
5533	1
2571	35
5724	1
4498	2
1481	9
4348	3
5234	14
4349	1
5176	4
2768	11
4350	13
6145	2
6464	1
6465	1
5458	1
5781	5
4537	6
6084	9
2769	12
5400	3
5626	7
3531	16
3594	32
6466	3
3995	7
6467	1
6148	5
3722	29
4959	2
4352	16
6346	1
4980	5
1929	34
4917	1
3500	15
5272	5
5338	5
6468	1
4354	3
4355	2
4356	5
4357	5
6469	1
5913	7
1780	77
5116	6
4210	8
6152	11
6096	1
6105	6
4359	3
1885	21
5058	5
789	6
7030	10
5431	10
6416	1
4280	2
5644	2
6651	5
6925	1
1867	9
3535	2
2455	8
6428	2
5672	6
2264	31
4300	29
5745	1
3324	21
7023	8
2710	2
3873	25
3775	22
6306	4
6473	1
3532	4
7064	1
6474	7
4733	4
6475	2
6476	3
4363	6
5608	7
6261	2
4722	2
4883	4
3534	1
4168	13
4364	6
5903	3
4315	3
6479	8
4856	3
6480	5
4728	6
6482	2
4882	1
4366	4
6483	1
6650	3
5695	1
3386	43
1950	27
4779	16
5989	5
6485	8
3497	14
2273	13
6487	1
4571	5
4652	4
4922	6
7000	3
4368	15
4360	2
5418	1
6488	1
6296	1
3409	6
6390	2
4969	6
4370	3
4979	6
5100	6
6969	2
4188	21
3943	7
6489	6
3639	53
6490	1
6041	2
5231	2
6198	2
3541	21
6491	11
874	12
4624	5
3798	6
6492	1
3253	14
6493	1
5009	6
5515	4
4247	15
6495	2
6081	3
3542	5
6942	5
4015	9
6130	2
7026	6
6496	5
6497	4
3693	22
4753	1
4672	5
6498	2
6484	4
6499	2
6164	6
6500	6
4809	7
6501	1
6502	1
2043	5
3544	6
6146	8
4953	4
6503	3
5044	8
6504	8
5353	3
4372	2
5846	6
6505	1
2456	26
3545	4
6506	1
2744	4
5256	2
4373	12
6507	2
6508	1
5299	4
3719	36
5148	4
5536	5
3816	10
6511	3
5275	8
5782	1
6512	4
4816	1
6919	1
5658	4
5990	6
4375	5
6206	2
4546	11
5030	2
5499	1
4070	7
4376	7
4566	2
5140	5
5736	7
6396	1
1941	7
4377	5
5452	4
6438	1
4548	7
3474	7
6513	2
4041	14
2566	5
5481	12
6515	1
4320	20
3049	13
5043	1
4837	5
1060	78
6967	3
5367	10
6576	2
3651	22
4365	11
1944	10
5462	8
5415	5
4723	6
6518	1
2781	2
6520	2
6521	1
3552	2
5366	8
6791	4
6989	1
4381	5
2630	13
4040	3
4647	11
6267	1
3553	4
3717	17
4750	5
6523	4
6395	7
5186	12
5033	6
5428	4
3584	3
4382	4
5951	9
6079	3
5001	5
5639	6
5521	3
4383	2
5707	4
5150	15
3780	23
5164	4
5376	3
6071	3
3557	7
6526	2
5816	6
6528	7
5321	9
1762	67
4219	11
7054	16
6529	1
1470	16
6337	3
5433	4
5412	10
4955	5
6057	1
7020	4
4321	1
4576	2
6530	3
3558	10
3363	7
6531	1
6532	6
4745	3
4787	7
4386	5
4387	2
2879	30
4388	3
5457	8
5005	7
6241	4
4983	3
6534	1
5733	4
5911	8
5612	3
2514	22
3519	1
5812	7
5858	2
5398	9
4058	18
5496	3
3905	8
2276	6
4607	5
6924	3
5727	7
4034	6
5656	2
3885	15
3561	3
3151	11
4584	3
5630	8
5573	2
7056	17
5247	1
6078	1
6540	1
5089	1
4940	8
3897	16
5558	8
4013	27
4552	15
3092	10
3068	8
6543	1
7014	4
5152	7
7058	1
4391	2
4392	3
6391	1
4683	4
3562	8
4446	8
6546	1
5218	12
3694	14
6547	2
6050	2
6550	1
3410	9
4395	1
6551	1
3564	4
4950	4
5657	10
5667	3
5471	3
3376	4
6554	3
4397	5
7044	11
6539	2
6555	1
6103	7
3838	26
6556	1
4741	2
3759	52
5508	6
3812	5
4314	1
6557	1
4650	22
5563	4
4651	10
4399	1
5500	3
1520	30
2247	27
4401	11
5216	17
4252	11
6960	1
5663	1
2537	3
5803	5
6560	1
4990	8
6562	3
6563	1
5368	9
7008	1
4403	6
6322	2
3565	3
2277	6
5092	1
4404	2
5594	11
3059	6
3695	6
4483	5
4405	2
6566	3
3567	24
3755	13
6567	2
6990	10
6569	1
5495	10
4775	10
5641	5
5264	1
6570	3
4097	9
6571	3
3946	5
6572	1
6573	3
6574	1
5623	3
5998	1
5572	2
6727	3
6059	1
4947	12
6575	3
5067	2
3006	44
5174	4
6577	7
5478	7
4371	3
6448	10
6578	3
4608	7
3632	5
5698	2
5482	2
3951	11
5177	2
6344	8
3570	1
6579	3
6153	8
4729	5
5950	2
6581	1
4504	8
5992	2
6043	3
6582	1
6583	1
6584	1
6061	4
6094	3
6996	2
5697	6
4407	1
5860	1
4756	4
6586	1
5833	1
4408	12
6587	8
5599	3
6280	3
5078	10
4966	1
2538	32
3502	7
2318	40
6589	1
2008	32
4410	1
7039	1
5365	1
5653	10
4941	1
6590	1
6628	5
3971	44
6591	1
5646	2
4591	8
5312	1
6095	2
6210	7
6449	14
6955	1
2764	6
6014	2
5619	1
6592	6
6593	1
5104	1
3243	31
7048	3
5980	3
4411	6
6594	6
6595	2
3593	12
5160	4
4620	11
5503	1
5037	1
3556	7
6598	8
5487	1
5848	4
5784	12
4878	7
4107	20
4413	1
5330	2
6600	1
5322	3
6541	2
3919	2
6602	4
6601	1
6603	1
5655	1
6604	2
5832	2
5002	3
2129	6
4962	11
5317	9
6605	3
5394	2
4889	21
4985	1
5278	3
3784	6
4460	9
3612	12
4688	5
4416	1
5534	1
6804	1
5556	2
4005	2
5445	6
4152	10
6725	4
5621	3
3573	1
4456	1
4417	4
2431	12
3101	19
5074	17
5429	17
5115	2
5414	3
5804	8
4380	5
6606	4
5537	1
4797	2
6268	12
5095	2
6029	6
4666	1
5310	2
4516	4
4419	5
3771	2
4420	3
6607	3
6608	2
4421	1
6609	3
6610	1
6157	9
6611	1
3364	1
5834	11
4161	4
6720	5
6612	10
4826	1
6613	1
6614	1
4746	4
6080	2
4867	3
4844	5
5314	10
2870	5
4422	5
4895	6
6966	3
4437	1
6013	1
6616	1
3414	1
6537	1
5138	6
3648	7
4653	3
4590	6
6617	1
5800	1
5185	4
6619	3
5011	1
5699	2
6620	1
6621	2
3576	3
4718	2
5021	17
5808	1
6935	5
6622	2
6623	5
6624	2
6625	3
4798	8
5113	8
4806	1
6985	1
6627	1
5756	8
4531	18
5647	1
5144	17
3578	5
5093	4
4976	2
6412	1
2765	12
6630	1
4771	3
4426	6
6631	1
6252	1
6075	2
5684	3
4712	8
6533	12
6381	4
4523	2
3579	15
4427	5
5883	7
6632	1
5938	1
6073	2
6993	1
5770	12
6633	2
6634	8
6635	1
5734	5
6024	19
6327	1
5602	6
5193	4
4675	2
5059	1
4891	2
6636	3
2352	8
4923	1
6436	4
6637	1
4605	1
5682	4
6638	3
6639	1
6446	4
5371	1
5771	1
7019	1
6263	1
4429	6
6641	1
4021	2
4588	4
4430	4
2734	12
4975	4
5022	7
5984	5
4081	2
6991	1
4872	1
3880	18
4514	2
4242	5
5660	17
6643	1
6093	8
6307	3
3986	10
6681	2
6644	3
3554	5
6242	1
3762	27
5449	4
7010	2
6646	1
5377	2
6647	1
6648	7
5678	6
6649	1
4610	6
5855	1
1943	9
6226	2
5305	7
3913	22
4789	14
5390	2
5337	3
6113	2
7032	1
4724	10
4549	5
5039	5
4897	12
5797	5
4575	2
5225	5
6125	11
6652	4
5546	1
6923	2
5032	11
5333	3
6654	2
3825	25
6995	4
5012	4
6025	6
6984	2
3809	22
4934	16
6655	3
5510	5
5815	11
6255	1
6104	1
5523	3
6656	2
5522	3
5687	6
6657	1
4129	10
7027	2
5205	9
6658	1
5187	4
2542	14
5704	4
4754	2
2539	1
3585	3
5180	7
5826	1
5795	1
6661	1
5441	3
5284	9
6026	1
5685	1
3857	13
5257	3
3439	7
4586	2
7042	1
6950	2
3924	17
6663	2
2275	1
5141	3
4690	4
6961	2
6922	3
6914	1
4436	3
5743	4
4438	13
6116	4
6664	1
4890	1
5169	5
6463	5
6665	6
6615	2
6666	2
3588	5
5267	7
4551	9
4439	6
4968	2
6667	2
5242	2
6668	1
6669	1
6670	1
5351	14
3589	6
6062	7
3861	8
2741	2
4006	17
7009	2
5669	4
6553	1
5918	5
4700	1
6671	1
4587	1
5119	6
5555	1
5389	5
5668	5
4628	3
5300	6
6672	13
4441	2
6674	6
6675	4
5806	2
6677	1
1866	11
6678	3
5548	2
4442	13
6680	1
5126	2
5852	1
4852	1
4814	4
6682	1
6683	1
4561	14
4443	6
5443	2
6548	5
5465	10
5559	8
6684	1
3591	4
5502	1
5204	3
5962	6
4755	2
5512	2
6685	5
5847	7
5168	10
4909	11
4807	5
5241	1
5949	2
4592	4
4680	3
5405	1
6978	1
5716	5
4253	1
4901	1
6597	3
2281	22
4215	11
4020	14
6686	3
6930	1
3794	22
6687	1
6040	1
6688	1
6085	12
6690	1
6653	3
4880	4
3890	9
5105	1
6691	1
5076	6
4448	3
6692	2
6693	7
5263	5
5222	2
6340	1
4166	10
6694	6
2353	4
5362	1
6695	1
4731	1
4449	1
5290	2
4820	14
5528	2
6696	9
5788	2
4669	2
5873	6
6697	1
4875	3
5156	2
4450	2
4451	16
5470	3
6585	1
6377	1
4679	2
5228	5
6698	1
5799	1
5313	2
5211	3
4743	9
6180	7
5569	7
5326	1
6478	4
6700	1
5442	11
6701	5
6702	1
5618	17
6703	1
6704	2
6972	3
3655	11
6890	1
6705	1
4931	1
5514	25
6706	1
4964	3
4562	1
4757	4
5459	11
4738	4
5387	2
5635	7
5540	7
5423	3
5649	1
3752	5
6707	1
5549	3
6035	6
6708	1
6709	4
6374	5
5319	3
6710	1
5914	8
4868	1
3131	18
6712	1
6713	1
4770	1
5298	2
5157	1
6714	1
6036	1
4463	1
2776	1
4989	1
4471	7
5112	15
5179	2
6517	8
6002	3
5613	1
6983	2
5028	3
6968	1
5042	9
6717	1
6388	4
6178	1
5110	5
5755	6
6719	2
5735	5
5970	1
5964	5
4465	9
5493	2
6982	1
4087	7
4547	10
6722	1
6723	1
6538	9
4466	2
5480	4
6254	9
6724	1
5384	2
4171	1
5038	6
5395	5
3764	28
6253	1
4468	2
6022	3
5490	3
4484	8
6000	5
5597	1
5977	3
5323	2
5158	3
6137	2
4621	4
4469	8
4470	1
4667	8
5702	2
6726	1
6728	1
4860	10
6662	1
5207	9
5742	3
6729	1
5543	2
6940	5
4777	7
5469	2
6731	1
6997	4
3990	6
4986	5
5954	13
5604	7
5843	9
6953	2
6004	1
6733	1
5525	16
6357	1
3918	19
6201	2
4632	5
6347	2
5709	6
4948	6
5509	21
6734	6
6321	2
6659	2
6974	6
5645	2
7045	5
5867	1
6735	1
5748	4
5438	5
4981	3
5060	4
6138	6
6736	1
6951	5
5336	1
4751	8
5726	3
6738	1
6739	3
4730	7
6740	1
4982	7
5249	2
5740	4
4475	2
4199	1
5385	6
6741	1
5165	7
6742	1
6743	3
7035	1
6245	2
5891	6
4554	12
7005	8
4324	3
6745	1
4581	9
6746	5
6747	5
6383	6
6748	1
6749	1
5450	2
5048	1
3605	18
4658	2
6119	4
6354	2
5894	2
5969	9
5611	1
6160	2
4597	1
4899	9
5791	3
6750	1
6129	7
6752	5
4510	5
4657	1
4792	1
4645	8
5472	8
6753	1
6754	1
6158	2
5878	1
4924	1
5588	3
5015	5
6755	1
6756	6
4696	2
5109	3
5045	1
6936	3
4661	3
5277	4
5516	1
4622	9
6757	1
6758	1
4839	6
6596	2
6929	10
4478	20
6760	1
6761	2
5212	5
4960	1
6762	1
5370	7
4480	6
6763	5
6471	3
4481	7
5565	9
5383	2
4758	4
6943	1
5729	3
4831	5
4747	7
6765	4
4241	3
5149	3
6767	3
6312	2
6768	7
6927	2
6373	5
6121	7
4601	2
5633	1
6769	4
6770	1
5194	9
4772	5
6771	1
5796	4
6065	3
6772	4
6773	3
4486	1
4903	4
6848	2
6774	1
6711	4
6775	2
4834	2
5652	7
5753	8
5154	12
5143	1
6217	1
6776	4
6290	2
4594	7
6947	1
4785	6
6777	1
6123	2
6845	11
5080	2
6645	8
6778	4
5226	4
5051	3
6779	2
5198	1
2409	1
5347	4
6308	2
6780	3
5941	1
5439	3
4582	1
4488	4
4927	2
6781	1
6782	2
6783	5
4695	2
5451	4
5940	7
5096	4
5673	2
6784	1
6785	3
5103	1
5243	5
4489	2
1868	12
4643	5
6786	1
5571	3
6787	1
3608	9
4778	2
5492	10
6789	1
4616	1
3791	12
6790	1
6920	3
3609	11
5346	5
4694	1
6792	2
5900	5
6788	5
5790	4
6793	1
5153	1
6794	2
4673	7
4790	4
6795	1
6796	2
5448	6
3709	17
6986	1
6797	1
6798	1
6799	1
5822	3
5167	9
5924	5
5419	4
6979	5
4179	5
5829	1
4495	1
5578	3
6800	4
5466	4
4570	3
4935	6
5217	3
5345	6
4786	17
5295	2
6196	1
5081	1
6552	1
5910	3
5289	3
5382	2
7021	1
4104	9
5675	1
6801	1
5948	5
6802	1
6444	3
4496	6
6803	1
5975	5
6805	1
7052	9
6806	1
5957	2
6807	1
4497	1
6809	3
6810	3
5291	3
6811	2
5552	13
5052	1
5062	2
5629	4
7001	12
6812	1
5467	7
5632	10
6813	5
6544	5
6814	1
5778	2
4467	1
4626	6
4945	3
6076	1
6973	1
4842	8
5494	6
5202	17
4501	5
5057	1
5173	1
4502	4
6815	4
6128	2
6816	6
5586	2
3923	2
5520	1
5589	2
6817	8
4749	4
5754	7
6818	1
6278	1
4815	5
5311	11
4567	3
4972	6
5434	9
6819	3
7025	2
4762	3
6820	1
4956	8
5905	3
5676	1
5821	2
6821	2
3613	6
6822	1
5681	4
4732	1
6823	8
4096	6
6824	1
6825	1
4452	14
7011	1
6143	1
5163	2
2564	2
6826	1
5162	5
4396	1
5188	2
4665	7
3070	22
6257	3
4073	5
4527	4
6827	1
5018	1
6828	1
6829	8
4739	4
5486	6
4455	1
4793	10
5564	6
6830	1
6831	3
5132	3
5348	1
6289	3
5004	1
5568	5
5582	1
3615	2
5614	3
6519	1
5128	3
6833	3
5220	6
5489	5
6834	1
5265	8
4832	4
6023	1
5902	5
5694	1
5050	1
5550	2
4511	1
5547	1
4726	3
3077	4
6836	2
6837	3
6028	2
5719	1
5585	2
5026	7
6838	5
4075	5
4615	5
4766	3
6527	1
6188	6
6055	1
6839	1
4805	8
6840	1
5238	9
5870	2
6841	2
4765	2
5622	9
6070	1
7031	4
6844	1
6938	1
6067	5
6234	1
6846	1
6847	1
4808	3
6193	5
5072	3
5779	2
5192	9
5244	7
5881	12
5789	8
6170	4
7060	8
5593	14
6849	1
5130	5
5664	7
4585	7
6525	1
5260	2
3618	5
5432	3
5766	1
5172	3
5553	9
5320	5
6850	1
4313	1
6915	2
4639	1
5255	3
6266	2
5075	5
6875	5
6851	2
5123	3
5189	2
5360	4
6349	1
5531	3
5972	3
6852	2
5273	1
6419	2
5087	2
5475	15
4918	3
6853	1
6854	1
4638	1
6855	13
5993	2
6074	3
4833	1
3851	6
4353	6
5056	4
6857	2
5183	4
6858	4
6976	5
6216	2
5270	8
6859	1
6110	1
6215	1
6860	1
6225	3
6861	1
4776	2
5155	5
5610	3
7049	1
6862	1
5199	10
5717	2
6959	10
5765	3
4517	1
6640	1
5181	2
5690	1
5885	2
4614	1
6863	2
6285	1
6864	1
6865	1
6866	2
6867	1
6868	1
5036	10
5341	7
6869	2
5999	3
5868	2
6870	2
6167	3
5746	2
5232	3
5915	15
5498	1
6871	1
5830	2
6872	1
6873	1
4991	4
6461	2
4708	3
6874	1
5235	10
6106	1
5701	2
5741	1
6876	2
4843	7
6877	1
4704	4
5139	4
6878	1
4874	6
4836	3
6269	1
6304	9
4627	9
6879	1
5245	6
5182	5
5440	12
5403	1
6880	1
6881	7
4900	1
6882	1
4978	8
5884	4
5983	4
6963	1
4876	5
5254	9
3975	2
5488	4
5406	1
5598	4
4841	4
4684	6
6883	1
6376	1
4781	12
5117	1
6156	5
5696	1
6884	1
5178	1
6006	4
5529	4
5936	6
5297	1
5775	1
6885	1
6886	1
5229	4
4863	4
6887	1
6888	2
6889	1
5023	3
6891	5
6892	1
6893	2
6894	1
6249	4
6100	1
6895	2
6896	3
5813	5
5281	3
6299	2
4719	3
5334	1
5303	7
5111	12
6897	1
6898	1
6899	2
4919	5
5071	14
6900	1
5000	3
6918	5
6981	2
5825	2
6101	3
4864	4
4881	1
5358	6
4920	2
5562	4
6901	1
6902	3
6558	6
6903	1
7002	1
4727	2
3587	2
7028	4
4716	8
6173	2
4910	5
7038	1
5124	6
4928	5
4635	5
6320	8
4929	1
6904	1
6905	1
5356	3
5504	2
4936	2
5761	2
5783	2
7047	1
5576	2
4879	1
5710	1
5073	6
5955	6
6906	2
6907	1
7050	2
4633	3
6258	3
5763	3
5595	3
2540	3
6908	3
6909	4
5332	1
