cluster_id,intercluster_edges,cp_level_x,cp_level_x.1,cp_level_x.2,cp_level_x.3,cp_r_citing_zero_x,cp_r_citing_zero_x.1,cp_r_citing_zero_x.2,cp_r_citing_zero_x.3,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x.1,cp_r_citing_nonzero_x.2,cp_r_citing_nonzero_x.3,tr_citing_x,tr_citing_x.1,tr_citing_x.2,tr_citing_x.3,cp_r_cited_zero_x,cp_r_cited_zero_x.1,cp_r_cited_zero_x.2,cp_r_cited_zero_x.3,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x.1,cp_r_cited_nonzero_x.2,cp_r_cited_nonzero_x.3,tr_cited_x,tr_cited_x.1,tr_cited_x.2,tr_cited_x.3,cp_level_y,cp_level_y.1,cp_level_y.2,cp_level_y.3,cp_r_citing_zero_y,cp_r_citing_zero_y.1,cp_r_citing_zero_y.2,cp_r_citing_zero_y.3,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y.1,cp_r_citing_nonzero_y.2,cp_r_citing_nonzero_y.3,tr_citing_y,tr_citing_y.1,tr_citing_y.2,tr_citing_y.3,cp_r_cited_zero_y,cp_r_cited_zero_y.1,cp_r_cited_zero_y.2,cp_r_cited_zero_y.3,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y.1,cp_r_cited_nonzero_y.2,cp_r_cited_nonzero_y.3,tr_cited_y,tr_cited_y.1,tr_cited_y.2,tr_cited_y.3,network_degree,network_degree.1,network_degree.2,network_degree.3,network_indegree,network_indegree.1,network_indegree.2,network_indegree.3,network_outdegree,network_outdegree.1,network_outdegree.2,network_outdegree.3,cluster_degree,cluster_degree.1,cluster_degree.2,cluster_degree.3,cluster_indegree,cluster_indegree.1,cluster_indegree.2,cluster_indegree.3,cluster_outdegree,cluster_outdegree.1,cluster_outdegree.2,cluster_outdegree.3,node_count,edge_count,edge_density
6,6995,7.555672268907563,21579,0,217,2.8813025210084033,8229,0,63,4.67436974789916,13350,0,154,14.454481792717086,41282,0,827,3.1442577030812324,8980,0,195,4.41141456582633,12599,0,116,14.10014005602241,40270,0,435,4.068837897853442,10994.0,0.0,77.0,1.3615840118430793,3679.0,0.0,10.0,2.7072538860103625,7315.0,0.0,69.0,9.148778682457438,24720.0,0.0,583.0,1.4381939304219098,3886.0,0.0,69.0,2.6306439674315323,7108.0,0.0,67.0,9.00222057735011,24324.0,0.0,325.0,14.95343137254902,42707,1,219,7.555672268907563,21579,0,217,7.397759103641457,21128,0,116,5.848346636259977,15387.0,1.0,52.0,2.9224629418472063,7689.0,0.0,49.0,2.9258836944127706,7698.0,0.0,34.0,2855.0,17842.0,0.0043793882552769
8,9495,12.378934624697337,20450,0,225,3.330508474576271,5502,0,37,9.048426150121065,14948,0,196,38.47760290556901,63565,0,1572,3.892857142857143,6431,0,131,8.486077481840194,14019,0,154,38.26452784503632,63213,0,1045,6.299298021697511,9871.0,0.0,91.0,1.479259731971921,2318.0,0.0,11.0,4.8200382897255905,7553.0,0.0,87.0,23.150606253988514,36277.0,0.0,935.0,1.6828334396936822,2637.0,0.0,83.0,4.616464582003829,7234.0,0.0,86.0,22.719846841097638,35602.0,0.0,533.0,24.00181598062954,39651,1,290,12.378934624697337,20450,0,225,11.622881355932204,19201,0,141,8.617704918032787,13142.0,1.0,52.0,4.370491803278688,6665.0,0.0,49.0,4.247213114754098,6477.0,0.0,48.0,1652.0,15078.0,0.0110564732211602
2,14714,15.536113382393022,57002,0,550,4.020714091032979,14752,0,98,11.515399291360044,42250,0,488,51.637230853093484,189457,0,3660,4.687653311529027,17199,0,338,10.848460070863995,39803,0,337,52.473426001635325,192525,0,1533,7.02965497576276,24653.0,0.0,152.0,1.6638152266894781,5835.0,0.0,17.0,5.365839749073282,18818.0,0.0,141.0,26.45508982035928,92778.0,0.0,1804.0,1.8149415454804676,6365.0,0.0,152.0,5.214713430282292,18288.0,0.0,112.0,26.672939834616482,93542.0,0.0,790.0,31.304442627418915,114856,1,635,15.536113382393022,57002,0,550,15.768329245025893,57854,0,411,8.998554077501446,31117.0,1.0,66.0,4.472816657027184,15467.0,0.0,60.0,4.525737420474263,15650.0,0.0,51.0,3669.0,50071.0,0.0074411356548261
3,13616,14.38710570005534,51995,0,399,3.825677919203099,13826,0,50,10.561427780852242,38169,0,349,44.41173215273935,160504,0,2412,4.344493635860542,15701,0,237,10.042612064194797,36294,0,178,44.70337576092972,161558,0,1134,6.904831199068685,23725.0,0.0,123.0,1.5759604190919674,5415.0,0.0,11.0,5.328870779976717,18310.0,0.0,120.0,24.28288707799767,83436.0,0.0,1538.0,1.7916181606519208,6156.0,0.0,85.0,5.113213038416764,17569.0,0.0,93.0,24.412689173457508,83882.0,0.0,892.0,28.956281128943,104648,1,423,14.38710570005534,51995,0,399,14.56917542888766,52653,0,254,9.140949554896142,30805.0,1.0,62.0,4.557566765578635,15359.0,0.0,57.0,4.583382789317508,15446.0,0.0,43.0,3614.0,45516.0,0.0069716885053987
4,24787,17.967958987504005,56078,0,444,4.614546619673182,14402,0,74,13.353412367830824,41676,0,429,59.407241268824095,185410,0,4445,5.642422300544697,17610,0,405,12.325536686959309,38468,0,408,58.669336751041335,183107,0,1423,7.5937183383991895,22485.0,0.0,145.0,1.7288078351908138,5119.0,0.0,20.0,5.8649105032083755,17366.0,0.0,143.0,29.42181695373185,87118.0,0.0,2071.0,1.8139142181695374,5371.0,0.0,136.0,5.779804120229652,17114.0,0.0,139.0,29.360013508949677,86935.0,0.0,625.0,35.289009932713874,110137,1,456,17.967958987504005,56078,0,444,17.32105094520987,54059,0,322,10.27982276755283,30161.0,1.0,66.0,5.178936605316974,15195.0,0.0,66.0,5.100886162235856,14966.0,0.0,45.0,3121.0,42675.0,0.0087650654376062
5,7687,10.230794165316045,31562,0,315,3.0162074554294978,9305,0,72,7.2145867098865475,22257,0,243,28.94489465153971,89295,0,1494,3.3776337115072934,10420,0,217,6.853160453808752,21142,0,199,28.752350081037278,88701,0,1186,5.770209838321294,16774.0,0.0,97.0,1.4950120399036808,4346.0,0.0,11.0,4.275197798417612,12428.0,0.0,94.0,19.28998968008256,56076.0,0.0,1038.0,1.5696594427244581,4563.0,0.0,97.0,4.200550395596835,12211.0,0.0,77.0,19.212590299277604,55851.0,0.0,793.0,20.362722852512157,62819,1,381,10.230794165316045,31562,0,315,10.13192868719611,31257,0,276,7.850318471337579,22185.0,1.0,68.0,3.9348903043170558,11120.0,0.0,54.0,3.9154281670205235,11065.0,0.0,54.0,3085.0,27566.0,0.005794743402977
10,6893,14.9903988183161,20297,0,846,2.877400295420975,3896,0,49,12.112998522895126,16401,0,825,78.50147710487444,106291,0,10796,2.113737075332349,2862,0,846,12.876661742983751,17435,0,600,79.4165435745938,107530,0,1529,8.70735524256651,11128.0,0.0,201.0,1.5062597809076683,1925.0,0.0,8.0,7.201095461658842,9203.0,0.0,199.0,50.43974960876369,64462.0,0.0,3655.0,1.227699530516432,1569.0,0.0,201.0,7.479655712050079,9559.0,0.0,177.0,50.70422535211268,64800.0,0.0,1140.0,31.11595273264402,42131,1,846,14.9903988183161,20297,0,846,16.125553914327917,21834,0,229,12.184504792332268,15255.0,1.0,72.0,6.063099041533547,7591.0,0.0,65.0,6.121405750798722,7664.0,0.0,51.0,1354.0,17619.0,0.0192351151388511
0,19943,11.435427776489682,49321,0,316,3.8520751217250173,16614,0,73,7.583352654764665,32707,0,291,25.951078135868304,111927,0,2345,4.5747739392534195,19731,0,238,6.860653837236263,29590,0,203,25.67145838163691,110721,0,1051,5.0446536326333575,20900.0,0.0,97.0,1.4950518947622495,6194.0,0.0,13.0,3.5496017378711078,14706.0,0.0,94.0,13.433743664011585,55656.0,0.0,1048.0,1.66908037653874,6915.0,0.0,55.0,3.3755732560946172,13985.0,0.0,80.0,13.317885590152065,55176.0,0.0,629.0,22.820542545791792,98425,1,357,11.435427776489682,49321,0,316,11.38511476930211,49104,0,263,7.245869297163995,29382.0,1.0,61.0,3.644636251541307,14779.0,0.0,56.0,3.601233045622688,14603.0,0.0,42.0,4313.0,39241.0,0.00421999417561
1,13103,11.957775489186405,46444,0,542,3.602986611740474,13994,0,114,8.354788877445932,32450,0,428,33.80870236869207,131313,0,3322,4.2484552008238925,16501,0,356,7.7093202883625125,29943,0,225,33.09294541709578,128533,0,1057,5.94016393442623,21741.0,0.0,163.0,1.4969945355191256,5479.0,0.0,15.0,4.443169398907104,16262.0,0.0,160.0,21.04617486338798,77029.0,0.0,2598.0,1.6281420765027323,5959.0,0.0,163.0,4.312021857923497,15782.0,0.0,124.0,21.12486338797814,77317.0,0.0,960.0,23.522399588053553,91361,1,559,11.957775489186405,46444,0,542,11.564624098867148,44917,0,282,8.350518352479686,29803.0,1.0,89.0,4.163351078733538,14859.0,0.0,89.0,4.187167273746147,14944.0,0.0,53.0,3884.0,39129.0,0.0051889816260533
7,8126,10.042314647377939,27767,0,314,3.223869801084991,8914,0,57,6.818444846292947,18853,0,299,24.754068716094032,68445,0,2706,3.396745027124774,9392,0,206,6.6455696202531644,18375,0,297,25.416636528028935,70277,0,1182,5.252217508677208,13619.0,0.0,161.0,1.5071345931353644,3908.0,0.0,14.0,3.7450829155418432,9711.0,0.0,155.0,15.159274971075973,39308.0,0.0,1719.0,1.5333590435788662,3976.0,0.0,124.0,3.7188584650983416,9643.0,0.0,159.0,15.209024296182028,39437.0,0.0,657.0,20.36021699819168,56296,1,319,10.042314647377939,27767,0,314,10.317902350813743,28529,0,179,6.717656311443178,17083.0,1.0,69.0,3.3562721195438456,8535.0,0.0,65.0,3.3613841918993317,8548.0,0.0,39.0,2765.0,24085.0,0.0063029443399114
11,6910,16.497884344146687,11697,0,195,3.77574047954866,2677,0,33,12.722143864598026,9020,0,162,64.50775740479548,45736,0,1602,3.9957686882933707,2833,0,153,12.502115655853315,8864,0,149,66.76727785613541,47338,0,781,9.331334332833583,6224.0,0.0,104.0,1.8365817091454273,1225.0,0.0,10.0,7.494752623688156,4999.0,0.0,101.0,43.49025487256372,29008.0,0.0,1242.0,1.9625187406296851,1309.0,0.0,90.0,7.368815592203898,4915.0,0.0,90.0,43.319340329835086,28894.0,0.0,563.0,34.950634696756,24780,1,240,16.497884344146687,11697,0,195,18.45275035260931,13083,0,172,12.688271604938272,8222.0,1.0,62.0,6.2746913580246915,4066.0,0.0,61.0,6.41358024691358,4156.0,0.0,49.0,709.0,8935.0,0.0355995951965448
12,3287,11.946808510638299,7861,0,557,3.185410334346505,2096,0,44,8.761398176291793,5765,0,513,41.89969604863222,27570,0,4697,3.1914893617021276,2100,0,407,8.75531914893617,5761,0,202,41.209726443769,27116,0,830,7.73462783171521,4780.0,0.0,180.0,1.6893203883495145,1044.0,0.0,11.0,6.0453074433656955,3736.0,0.0,178.0,31.341423948220065,19369.0,0.0,2209.0,1.522653721682848,941.0,0.0,86.0,6.211974110032362,3839.0,0.0,144.0,31.51779935275081,19478.0,0.0,681.0,24.375379939209726,16039,1,568,11.946808510638299,7861,0,557,12.428571428571429,8178,0,97,9.061889250814332,5564.0,1.0,74.0,4.473941368078176,2747.0,0.0,73.0,4.587947882736156,2817.0,0.0,41.0,658.0,6376.0,0.0294976243679245
9,3696,8.16382252559727,11960,0,287,2.6204778156996587,3839,0,66,5.543344709897611,8121,0,267,28.227986348122865,41354,0,3497,2.625938566552901,3847,0,243,5.537883959044368,8113,0,191,28.484641638225256,41730,0,1116,5.3040057224606585,7415.0,0.0,172.0,1.3676680972818311,1912.0,0.0,9.0,3.936337625178827,5503.0,0.0,171.0,24.24391988555079,33893.0,0.0,2909.0,1.341917024320458,1876.0,0.0,172.0,3.9620886981402004,5539.0,0.0,139.0,24.244635193133046,33894.0,0.0,990.0,16.53788395904437,24228,1,327,8.16382252559727,11960,0,287,8.3740614334471,12268,0,84,7.519557195571956,10189.0,1.0,89.0,3.748339483394834,5079.0,0.0,89.0,3.7712177121771218,5110.0,0.0,51.0,1465.0,10266.0,0.0095730990880098
16,724,9.829787234042554,1386,0,140,2.99290780141844,422,0,17,6.836879432624113,964,0,123,26.099290780141843,3680,0,987,2.2411347517730498,316,0,140,7.588652482269503,1070,0,86,24.347517730496453,3433,0,177,7.59375,972.0,0.0,93.0,2.171875,278.0,0.0,7.0,5.421875,694.0,0.0,86.0,20.203125,2586.0,0.0,720.0,1.34375,172.0,0.0,93.0,6.25,800.0,0.0,72.0,20.234375,2590.0,0.0,135.0,20.156028368794328,2842,1,140,9.829787234042554,1386,0,140,10.326241134751774,1456,0,45,8.6796875,1111.0,1.0,43.0,4.328125,554.0,0.0,43.0,4.3515625,557.0,0.0,22.0,141.0,1059.0,0.1072948328267477
13,726,4.663716814159292,2635,0,113,2.1734513274336282,1228,0,39,2.4902654867256637,1407,0,74,5.647787610619469,3191,0,194,2.3646017699115043,1336,0,83,2.2991150442477877,1299,0,44,5.456637168141593,3083,0,126,2.800376647834275,1487.0,0.0,27.0,1.2523540489642184,665.0,0.0,10.0,1.5480225988700564,822.0,0.0,23.0,3.5009416195856873,1859.0,0.0,91.0,1.3145009416195856,698.0,0.0,22.0,1.4858757062146892,789.0,0.0,22.0,3.504708097928437,1861.0,0.0,96.0,9.253097345132744,5228,1,122,4.663716814159292,2635,0,113,4.589380530973451,2593,0,42,4.343313373253493,2176.0,1.0,22.0,2.1696606786427144,1087.0,0.0,18.0,2.1736526946107784,1089.0,0.0,15.0,565.0,2251.0,0.0141279106257453
14,448,8.095477386934673,1611,0,99,2.0251256281407035,403,0,23,6.0703517587939695,1208,0,92,33.61306532663317,6689,0,631,2.2814070351758793,454,0,67,5.814070351758794,1157,0,72,32.97487437185929,6562,0,425,6.298429319371728,1203.0,0.0,71.0,1.1151832460732984,213.0,0.0,11.0,5.183246073298429,990.0,0.0,68.0,32.21989528795812,6154.0,0.0,610.0,1.3403141361256545,256.0,0.0,58.0,4.958115183246074,947.0,0.0,59.0,32.06282722513089,6124.0,0.0,413.0,15.78894472361809,3142,1,105,8.095477386934673,1611,0,99,7.693467336683417,1531,0,28,11.69182389937107,1859.0,1.0,48.0,5.90566037735849,939.0,0.0,45.0,5.786163522012578,920.0,0.0,25.0,199.0,1347.0,0.0683721638495507
15,285,3.4098360655737703,624,0,31,1.8524590163934427,339,0,17,1.5573770491803278,285,0,27,2.879781420765027,527,0,91,1.9453551912568305,356,0,27,1.46448087431694,268,0,20,2.989071038251366,547,0,36,2.1741573033707864,387.0,0.0,22.0,1.1573033707865168,206.0,0.0,7.0,1.0168539325842696,181.0,0.0,20.0,2.0224719101123596,360.0,0.0,73.0,1.0842696629213484,193.0,0.0,19.0,1.0898876404494382,194.0,0.0,16.0,2.146067415730337,382.0,0.0,34.0,6.9890710382513666,1279,1,37,3.4098360655737703,624,0,31,3.579234972677596,655,0,30,3.5,602.0,1.0,13.0,1.6744186046511629,288.0,0.0,12.0,1.8255813953488371,314.0,0.0,7.0,183.0,497.0,0.0298444724674232
17,96,3.8737864077669903,399,0,27,1.9514563106796117,201,0,10,1.9223300970873787,198,0,17,4.165048543689321,429,0,69,2.3300970873786406,240,0,27,1.5436893203883495,159,0,12,4.087378640776699,421,0,40,3.1145833333333335,299.0,0.0,22.0,1.4375,138.0,0.0,7.0,1.6770833333333333,161.0,0.0,15.0,3.8333333333333335,368.0,0.0,65.0,1.7083333333333333,164.0,0.0,22.0,1.40625,135.0,0.0,11.0,3.8333333333333335,368.0,0.0,40.0,7.320388349514563,754,1,27,3.8737864077669903,399,0,27,3.4466019417475726,355,0,22,5.51685393258427,491.0,1.0,18.0,2.797752808988764,249.0,0.0,18.0,2.7191011235955056,242.0,0.0,16.0,103.0,329.0,0.0626308775937559
22,6,1.4285714285714286,10,0,5,1.2857142857142858,9,0,4,0.14285714285714285,1,0,1,0.14285714285714285,1,0,1,1.2857142857142858,9,0,5,0.14285714285714285,1,0,1,0.14285714285714285,1,0,1,1.2857142857142858,9.0,0.0,4.0,1.1428571428571428,8.0,0.0,3.0,0.14285714285714285,1.0,0.0,1.0,0.14285714285714285,1.0,0.0,1.0,1.1428571428571428,8.0,0.0,4.0,0.14285714285714285,1.0,0.0,1.0,0.14285714285714285,1.0,0.0,1.0,3.142857142857143,22,1,7,1.4285714285714286,10,0,5,1.7142857142857142,12,0,7,2.0,14.0,1.0,4.0,0.8571428571428571,6.0,0.0,2.0,1.1428571428571428,8.0,0.0,4.0,7.0,8.0,0.3809523809523809
18,11,1.875,30,0,7,1.3125,21,0,3,0.5625,9,0,4,0.625,10,0,5,1.3125,21,0,7,0.5625,9,0,3,0.625,10,0,3,1.4375,23.0,0.0,5.0,1.0,16.0,0.0,3.0,0.4375,7.0,0.0,3.0,0.5,8.0,0.0,4.0,1.0,16.0,0.0,5.0,0.4375,7.0,0.0,3.0,0.5,8.0,0.0,3.0,3.8125,61,1,7,1.875,30,0,7,1.9375,31,0,5,2.625,42.0,1.0,4.0,1.3125,21.0,0.0,4.0,1.3125,21.0,0.0,3.0,16.0,25.0,0.2083333333333333
20,4,1.4285714285714286,20,0,5,1.0714285714285714,15,0,3,0.35714285714285715,5,0,3,0.42857142857142855,6,0,4,1.0714285714285714,15,0,4,0.35714285714285715,5,0,3,0.42857142857142855,6,0,3,1.2142857142857142,17.0,0.0,5.0,0.8571428571428571,12.0,0.0,3.0,0.35714285714285715,5.0,0.0,3.0,0.42857142857142855,6.0,0.0,4.0,0.8571428571428571,12.0,0.0,4.0,0.35714285714285715,5.0,0.0,3.0,0.42857142857142855,6.0,0.0,3.0,3.0,42,1,6,1.4285714285714286,20,0,5,1.5714285714285714,22,0,5,1.8571428571428572,26.0,1.0,4.0,0.9285714285714286,13.0,0.0,4.0,0.9285714285714286,13.0,0.0,3.0,14.0,19.0,0.2087912087912088
19,7,2.0,28,0,6,1.2142857142857142,17,0,5,0.7857142857142857,11,0,5,1.0714285714285714,15,0,7,1.2142857142857142,17,0,6,0.7857142857142857,11,0,5,1.0714285714285714,15,0,5,1.7142857142857142,24.0,0.0,5.0,1.0,14.0,0.0,3.0,0.7142857142857143,10.0,0.0,4.0,1.0,14.0,0.0,6.0,1.0,14.0,0.0,5.0,0.7142857142857143,10.0,0.0,4.0,1.0,14.0,0.0,4.0,4.071428571428571,57,1,8,2.0,28,0,6,2.0714285714285716,29,0,4,2.857142857142857,40.0,1.0,4.0,1.4285714285714286,20.0,0.0,4.0,1.4285714285714286,20.0,0.0,4.0,14.0,25.0,0.2747252747252747
21,6,2.3,23,0,7,1.4,14,0,5,0.9,9,0,2,1.8,18,0,7,1.4,14,0,7,0.9,9,0,2,1.8,18,0,6,2.3,23.0,0.0,7.0,1.4,14.0,0.0,5.0,0.9,9.0,0.0,2.0,1.8,18.0,0.0,7.0,1.4,14.0,0.0,7.0,0.9,9.0,0.0,2.0,1.8,18.0,0.0,6.0,5.2,52,2,9,2.3,23,0,7,2.9,29,0,7,4.6,46.0,2.0,7.0,2.3,23.0,0.0,7.0,2.3,23.0,0.0,7.0,10.0,23.0,0.5111111111111111
29,1,1.25,5,0,3,1.0,4,0,2,0.25,1,0,1,0.5,2,0,2,0.75,3,0,3,0.5,2,0,1,0.5,2,0,1,1.25,5.0,0.0,3.0,1.0,4.0,0.0,2.0,0.25,1.0,0.0,1.0,0.5,2.0,0.0,2.0,0.75,3.0,0.0,3.0,0.5,2.0,0.0,1.0,0.5,2.0,0.0,1.0,2.75,11,2,3,1.25,5,0,3,1.5,6,0,3,2.5,10.0,2.0,3.0,1.25,5.0,0.0,3.0,1.25,5.0,0.0,3.0,4.0,5.0,0.8333333333333334
